,ts,rh,rn,tt,bc,cs
26583,1498713600,33,368,553,56229484,1
26584,1498713600,30,147,208,146328512,1
26585,1498713600,10,2,4,47759704,1
26586,1498713600,1,79,581,1607720,1
26587,1498714200,33,405,534,45192824,1
26588,1498714200,1,102,481,2075904,1
26589,1498714200,0,206,409,36542780,1
26590,1498714200,7,1,8,6733956,1
26591,1498714200,11,1,7,6733956,1
26592,1498714200,30,8,14,12431656,1
26593,1498714800,33,264,303,24729636,1
26594,1498714800,0,215,399,29023968,1
26595,1498714800,1,135,507,2698060,0
26596,1498714800,30,374,400,56142076,1
26597,1498714800,6,2,3,4911020,1
26598,1498714800,13,15,15,0,0
26599,1498715400,1,145,515,2951888,1
26600,1498715400,0,209,405,28228984,1
26601,1498715400,33,188,344,65042780,1
26602,1498715400,30,378,402,32176056,1
26603,1498715400,6,9,70,698569352,1
26604,1498716000,0,239,372,20518828,1
26605,1498716000,10,1,2,31525392,1
26606,1498716000,1,172,434,3500456,1
26607,1498716000,33,164,319,56909272,1
26608,1498716000,6,6,6,6469528,1
26609,1498716000,21,1,16,44269918,1
26610,1498716000,30,24,36,26774220,1
26611,1498716000,7,3,14,3603772,1
26612,1498716600,0,240,378,26374040,1
26613,1498716600,33,93,213,31252636,1
26614,1498716600,1,124,448,2501820,0
26615,1498716600,30,105,163,114979316,1
26616,1498716600,6,12,12,9469776,1
26617,1498716600,25,1,22,165048802,1
26618,1498716600,45,5,65,176982720,1
26619,1498717200,30,54,99,71275872,1
26620,1498717200,10,4,7,145457328,1
26621,1498717200,0,217,393,28039396,1
26622,1498717200,1,76,468,1548960,1
26623,1498717200,6,42,42,13562764,1
26624,1498717800,0,206,398,36652844,1
26625,1498717800,7,1,12,31525392,1
26626,1498717800,11,1,14,31525392,1
26627,1498717800,30,76,135,126468424,1
26628,1498717800,1,76,642,1527176,0
26629,1498717800,68,1,5115,369153877,1
26630,1498717800,29,1,740,24628532,1
26631,1498718400,0,226,385,20976796,1
26632,1498718400,1,63,658,1282612,1
26633,1498718400,30,128,196,162125908,1
26634,1498718400,325,1,1,17632,1
26635,1498718400,13,15,15,0,0
26636,1498718400,29,1,489,16516892,1
26637,1498719000,30,133,185,91000304,1
26638,1498719000,0,211,392,33588780,1
26639,1498719000,1,109,645,2215764,1
26640,1498719000,29,1,205,6435992,1
26641,1498719000,41,621,621,8126907,0
26642,1498719000,351,3,79,45249008,1
26643,1498719600,0,202,412,54701072,1
26644,1498719600,41,1102,1102,11979412,0
26645,1498719600,1,106,425,2140020,0
26646,1498719600,10,1,1,31676920,1
26647,1498719600,44,1,1,4187160,1
26648,1498719600,30,139,158,51751708,1
26649,1498719600,45,1,12,31676920,1
26650,1498719600,7,2,7,1334618,1
26651,1498719600,6,15,37,227405804,1
26652,1498720200,30,96,119,50761192,1
26653,1498720200,41,1093,1093,11479864,0
26654,1498720200,0,236,386,14185812,1
26655,1498720200,1,83,749,1690064,1
26656,1498720200,46,33,276,253794612,0
26657,1498720200,93,2,23,76675936,1
26658,1498720800,41,1132,1132,11882020,0
26659,1498720800,0,255,363,10704648,1
26660,1498720800,1,126,472,2524968,0
26661,1498720800,10,4,8,164503760,1
26662,1498720800,93,3,39,119504744,1
26663,1498720800,86,21,73,59893228,1
26664,1498720800,6,8,8,1546444,1
26665,1498720800,30,31,41,15090716,1
26666,1498721400,41,1076,1076,12247296,0
26667,1498721400,30,14,17,21427288,1
26668,1498721400,0,243,383,13843296,1
26669,1498721400,1,106,432,2157608,1
26670,1498721400,7,1,15,31676920,1
26671,1498721400,11,1,14,31676920,1
26672,1498722000,41,238,238,5657300,0
26673,1498722000,0,216,398,56308684,1
26674,1498722000,1,133,601,2709020,1
26675,1498722000,30,28,176,758658132,1
26676,1498722000,13,15,21,4790284,0
26677,1498722000,344,2,15,12871984,1
26678,1498722600,0,227,385,14763812,1
26679,1498722600,1,98,518,1995132,1
26680,1498722600,6,4,4,4642528,1
26681,1498722600,30,69,217,232601388,1
26682,1498723200,0,257,360,10544336,1
26683,1498723200,30,57,516,2368975696,1
26684,1498723200,1,101,525,2135136,1
26685,1498723200,6,5,5,4325760,1
26686,1498723200,7,1,6,1197410,1
26687,1498723800,0,236,383,13815864,1
26688,1498723800,1,87,578,1825324,0
26689,1498723800,10,1,4,120605628,1
26690,1498723800,30,159,215,132650708,1
26691,1498723800,5,289,289,6079748,1
26692,1498723800,25,1,18,165059784,1
26693,1498723800,6,2,2,1396520,1
26694,1498724400,30,234,316,269304720,1
26695,1498724400,0,251,377,11322244,1
26696,1498724400,10,4,12,174634824,1
26697,1498724400,1,126,582,2581116,1
26698,1498724400,31,1,1,63956,1
26699,1498724400,5,10,10,675492,1
26700,1498724400,6,27,27,11143236,1
26701,1498724400,352,1,11,6435992,1
26702,1498724400,337,1,504,165059784,1
26703,1498725000,0,222,385,28212592,1
26704,1498725000,1,118,471,2418008,1
26705,1498725000,5,2,2,302008,1
26706,1498725000,8,1,1,0,0
26707,1498725000,7,1,28,120605628,1
26708,1498725000,11,1,28,120605628,1
26709,1498725000,25,87,207,173765260,1
26710,1498725000,30,50,66,28052404,1
26711,1498725000,344,2,10,6435992,0
26712,1498725000,337,1,472,165059784,1
26713,1498725000,93,5,102,295240452,1
26714,1498725600,0,220,393,29564052,1
26715,1498725600,30,71,95,61665376,1
26716,1498725600,25,69,148,65801652,0
26717,1498725600,1,113,553,2295980,0
26718,1498725600,5,7,7,163320,1
26719,1498725600,352,2,25,12871984,1
26720,1498725600,13,15,18,1545868,0
26721,1498725600,21,1,12,44261778,1
26722,1498725600,210,2,31,6366981,1
26723,1498726200,0,211,399,27757372,1
26724,1498726200,1,143,450,2950356,1
26725,1498726200,30,213,313,322113720,1
26726,1498726200,6,15,40,219947506,1
26727,1498726200,344,3,20,13245448,0
26728,1498726200,5,4,4,82224,1
26729,1498726800,30,323,407,283187888,1
26730,1498726800,0,210,389,31683780,1
26731,1498726800,1,127,596,2741308,1
26732,1498726800,5,6,6,375152,1
26733,1498726800,344,6,57,38615952,1
26734,1498726800,22,1,159,44262350,1
26735,1498726800,93,1,44,124090088,1
26736,1498726800,7,2,8,1312034,1
26737,1498726800,8,581,584,26130636,0
26738,1498726800,333,1,20,458222,1
26739,1498727400,30,682,687,66883304,1
26740,1498727400,8,9,9,18848,0
26741,1498727400,0,217,396,27362296,1
26742,1498727400,333,1,28,450453,1
26743,1498727400,10,1,21,124090088,1
26744,1498727400,344,4,38,25743968,1
26745,1498727400,1,116,504,2444440,1
26746,1498727400,6,3,3,729580,1
26747,1498727400,5,2,2,210640,1
26748,1498727400,352,2,25,12871984,1
26749,1498728000,30,707,719,80916912,1
26750,1498728000,0,214,381,28691036,1
26751,1498728000,1,83,475,1750776,0
26752,1498728000,10,4,11,174634824,1
26753,1498728000,344,2,20,12871984,1
26754,1498728000,352,2,24,12871984,1
26755,1498728000,5,368,370,7722248,1
26756,1498728600,30,180,192,41786168,1
26757,1498728600,5,657,660,13789920,1
26758,1498728600,1,75,479,2816808,1
26759,1498728600,0,216,407,29192120,1
26760,1498728600,7,1,32,124090088,1
26761,1498728600,11,1,28,124090088,1
26762,1498729200,0,213,390,30810224,1
26763,1498729200,30,51,61,25095352,1
26764,1498729200,1,73,474,2822340,1
26765,1498729200,5,566,566,11881284,1
26766,1498729200,344,4,13,7619312,0
26767,1498729200,6,10,10,11107812,1
26768,1498729200,13,15,15,0,0
26769,1498729800,0,219,388,26590872,1
26770,1498729800,5,306,306,6423312,1
26771,1498729800,1,81,608,2997348,0
26772,1498729800,344,2,11,6674024,0
26773,1498729800,30,57,79,50226844,1
26774,1498730400,30,55,61,20514764,1
26775,1498730400,0,187,417,64278780,1
26776,1498730400,1,68,488,2626976,0
26777,1498730400,5,18,18,818436,1
26778,1498730400,344,4,26,20367267,0
26779,1498730400,6,3,3,2116800,1
26780,1498730400,7,2,9,1770734,1
26781,1498731000,0,215,400,21046996,1
26782,1498731000,1,78,609,2996172,1
26783,1498731000,10,1,9,128332004,1
26784,1498731000,5,9,9,1132348,1
26785,1498731000,25,1,39,165064207,1
26786,1498731000,344,3,19,11762536,0
26787,1498731000,6,2,2,333964,1
26788,1498731000,353,2,70,985613,1
26789,1498731000,30,24,29,8204136,1
26790,1498731000,93,1,38,128332004,1
26791,1498731600,1,81,466,3133380,1
26792,1498731600,0,232,397,13996840,1
26793,1498731600,30,12,15,7991388,1
26794,1498731600,10,4,9,174634824,1
26795,1498731600,344,3,19,9671784,1
26796,1498731600,6,18,18,15116764,1
26797,1498731600,5,1,1,19680,1
26798,1498732200,1,98,614,3151392,1
26799,1498732200,0,206,414,21425008,1
26800,1498732200,6,6,6,1211596,1
26801,1498732200,30,14,22,18516940,1
26802,1498732200,7,1,56,128332004,1
26803,1498732200,11,1,57,128332004,1
26804,1498732200,5,342,342,7177020,1
26805,1498732200,353,1,26,511721,1
26806,1498732800,1,111,452,2384628,1
26807,1498732800,0,183,429,43219672,1
26808,1498732800,5,171,171,3582284,1
26809,1498732800,353,1,1,0,0
26810,1498732800,13,15,15,0,0
26811,1498733400,0,205,404,22676148,1
26812,1498733400,5,195,195,4093848,1
26813,1498733400,1,108,425,2310192,1
26814,1498734000,0,242,382,13278176,1
26815,1498734000,1,113,681,2545340,1
26816,1498734000,51,34,322,723172869,1
26817,1498734000,5,3,3,68104,1
26818,1498734000,93,1,47,140603232,1
26819,1498734000,7,1,4,1197410,1
26820,1498734600,0,271,349,8798960,1
26821,1498734600,10,1,9,140603232,1
26822,1498734600,5,22,22,2062080,1
26823,1498734600,1,76,708,2909156,0
26824,1498734600,51,20,36,11187636,1
26825,1498734600,108,10,19,102302052,1
26826,1498735200,0,229,381,25050636,1
26827,1498735200,108,2,4,35512424,1
26828,1498735200,10,4,7,174634824,1
26829,1498735200,1,60,635,2286420,0
26830,1498735200,5,7,7,233780,1
26831,1498735800,0,186,409,76446864,1
26832,1498735800,1,113,486,3257536,1
26833,1498735800,5,11,11,420440,1
26834,1498735800,11,1,37,140603232,1
26835,1498735800,7,1,51,140603232,1
26836,1498735800,51,60,123,56105460,1
26837,1498735800,25,89,198,175774812,1
26838,1498736400,0,227,386,16072548,1
26839,1498736400,51,70,113,34032068,1
26840,1498736400,25,61,203,60912120,0
26841,1498736400,1,134,475,2926300,1
26842,1498736400,5,32,33,2103624,1
26843,1498736400,13,15,15,0,0
26844,1498737000,0,224,401,18434612,1
26845,1498737000,1,122,490,2708392,1
26846,1498737000,5,11,11,631748,1
26847,1498737000,6,16,42,242368807,1
26848,1498737000,51,16,23,5253880,1
26849,1498737600,0,235,383,14715900,1
26850,1498737600,1,138,456,3056616,1
26851,1498737600,5,5,6,414952,1
26852,1498737600,51,831,949,161525692,1
26853,1498737600,117,18,19,986064,1
26854,1498737600,21,1,9,44265368,1
26855,1498737600,7,1,5,1197410,1
26856,1498737600,8,552,552,25674284,0
26857,1498738200,10,2,18,169405376,1
26858,1498738200,1,146,469,2894728,0
26859,1498738200,0,220,381,23751668,1
26860,1498738200,8,37,37,437200,0
26861,1498738200,117,1,1,62968,1
26862,1498738200,51,58,130,89291468,1
26863,1498738200,5,8,8,250564,1
26864,1498738200,25,1,34,165069895,1
26865,1498738200,54,49,215,27349913,1
26866,1498738200,93,2,55,169405376,1
26867,1498738800,51,306,542,342526864,1
26868,1498738800,54,34,293,34112250,1
26869,1498738800,1,133,638,2430436,1
26870,1498738800,0,216,387,27529164,1
26871,1498738800,10,4,10,174634824,1
26872,1498738800,5,2,2,41708,1
26873,1498738800,293,27,39,131052020,1
26874,1498738800,6,1,1,149756,1
26875,1498739400,51,1903,2191,409868776,1
26876,1498739400,1,103,574,1893808,1
26877,1498739400,0,214,391,27830676,1
26878,1498739400,54,17,242,13728996,1
26879,1498739400,7,2,63,169405376,1
26880,1498739400,11,2,76,169405376,1
26881,1498739400,5,4,4,134568,1
26882,1498740000,0,214,401,24759584,1
26883,1498740000,1,57,702,1056264,1
26884,1498740000,51,73,108,35459240,1
26885,1498740000,54,28,106,45168508,1
26886,1498740000,354,3,35,82375322,0
26887,1498740000,13,8,11,1899760,0
26888,1498740600,0,209,410,46153248,1
26889,1498740600,1,61,614,1107684,0
26890,1498740600,51,8,24,36969948,1
26891,1498740600,54,48,50,1007424,1
26892,1498740600,355,1,22,8095768,0
26893,1498740600,6,7,7,8133928,1
26894,1498741200,0,233,394,14685896,1
26895,1498741200,1,71,541,1322372,1
26896,1498741200,51,89,343,777315196,1
26897,1498741200,5,15,15,2877252,1
26898,1498741200,56,10,121,78438596,1
26899,1498741200,293,1,1,18985916,1
26900,1498741200,6,4,4,2854712,1
26901,1498741200,54,6,6,125928,1
26902,1498741200,7,2,7,1329234,1
26903,1498741200,93,1,7,18739100,1
26904,1498741800,51,163,794,1851351408,1
26905,1498741800,10,2,8,170250116,1
26906,1498741800,0,233,387,13505948,1
26907,1498741800,1,52,572,974404,1
26908,1498741800,5,16,18,1310220,1
26909,1498741800,54,19,19,398772,1
26910,1498741800,6,6,47,470388540,1
26911,1498741800,93,2,60,170250116,1
26912,1498742400,6,20,20,7882632,1
26913,1498742400,0,258,359,10487488,1
26914,1498742400,10,4,8,174634824,1
26915,1498742400,51,263,515,307387772,1
26916,1498742400,1,39,763,726384,1
26917,1498742400,5,35,35,3289960,1
26918,1498742400,54,25,25,524700,1
26919,1498742400,93,2,18,58376876,1
26920,1498743000,1,58,781,1076752,1
26921,1498743000,5,39,39,998612,1
26922,1498743000,0,257,370,13858148,1
26923,1498743000,51,441,605,178626628,1
26924,1498743000,6,27,59,232307934,1
26925,1498743000,11,2,47,170250116,1
26926,1498743000,7,2,52,170250116,1
26927,1498743000,356,1,1,613,1
26928,1498743000,54,27,27,569556,1
26929,1498743600,54,221,241,4617852,0
26930,1498743600,51,49,100,40702696,1
26931,1498743600,1,65,542,1198948,0
26932,1498743600,0,212,376,24989176,1
26933,1498743600,13,15,65,1358348,0
26934,1498743600,6,5,5,603092,1
26935,1498744200,54,418,419,8781912,1
26936,1498744200,0,210,386,23737532,1
26937,1498744200,1,47,515,876128,1
26938,1498744200,51,20,42,19693084,1
26939,1498744200,5,4,4,162552,1
26940,1498744200,20,490,490,9103753,0
26941,1498744800,54,232,232,4873104,1
26942,1498744800,20,729,731,11174684,0
26943,1498744800,0,208,379,25046328,1
26944,1498744800,1,52,581,968584,1
26945,1498744800,23,28,226,758570608,1
26946,1498744800,16,48,2287,453561088,1
26947,1498744800,51,147,310,166596740,1
26948,1498744800,5,36,36,1182832,1
26949,1498744800,7,1,5,1197410,1
26950,1498745400,20,713,713,20697344,0
26951,1498745400,54,332,333,6972192,1
26952,1498745400,0,219,380,20314440,1
26953,1498745400,5,202,203,11868132,1
26954,1498745400,1,17,691,316640,1
26955,1498745400,16,12,679,133247776,1
26956,1498745400,23,40,50,13956628,1
26957,1498745400,25,1,28,165070726,1
26958,1498745400,51,247,280,35214380,1
26959,1498745400,85,135,135,5692076,1
26960,1498746000,0,216,399,24438220,1
26961,1498746000,5,623,623,36959532,1
26962,1498746000,51,1811,1973,180664756,1
26963,1498746000,54,164,204,3403800,0
26964,1498746000,1,4,273,74512,1
26965,1498746000,23,49,62,39240032,1
26966,1498746600,51,46,68,23181292,1
26967,1498746600,0,230,377,38378040,1
26968,1498746600,54,122,142,2539548,0
26969,1498746600,5,562,562,18814268,1
26970,1498746600,23,9,10,2327696,1
26971,1498746600,1,5,447,93140,1
26972,1498747200,54,148,188,3068136,0
26973,1498747200,0,238,386,14321112,1
26974,1498747200,23,1068,1101,168169424,1
26975,1498747200,357,15,598,122345812,1
26976,1498747200,1,14,552,260792,1
26977,1498747200,51,309,368,55727236,1
26978,1498747200,5,123,123,11389260,1
26979,1498747200,13,15,15,0,0
26980,1498747200,6,1,1,29272,1
26981,1498747800,5,595,596,50239732,1
26982,1498747800,54,307,328,6426612,0
26983,1498747800,51,351,375,25377648,1
26984,1498747800,0,225,386,35896540,1
26985,1498747800,1,8,499,149024,1
26986,1498747800,6,83,118,310560836,0
26987,1498747800,23,116,212,250068288,1
26988,1498748400,51,119,158,35858336,1
26989,1498748400,5,304,304,21436736,1
26990,1498748400,54,245,245,5146200,1
26991,1498748400,0,224,388,36608264,1
26992,1498748400,23,1513,1613,323006964,1
26993,1498748400,1,50,575,930848,1
26994,1498748400,6,155,183,227260201,1
26995,1498748400,22,1,134,44265776,1
26996,1498748400,60,3,4,8821508,0
26997,1498748400,21,1,13,44265776,1
26998,1498748400,358,1,4,690218,1
26999,1498748400,7,2,9,1455738,1
27000,1498749000,54,288,310,6618756,0
27001,1498749000,1,29,575,539624,1
27002,1498749000,0,219,394,36361516,1
27003,1498749000,10,2,7,175459332,1
27004,1498749000,61,6,9,112324,1
27005,1498749000,51,142,311,158783484,1
27006,1498749000,23,248,258,42388996,1
27007,1498749000,93,1,8,23948316,1
27008,1498749600,23,246,443,775551848,1
27009,1498749600,0,222,390,35601680,1
27010,1498749600,10,5,16,180055972,1
27011,1498749600,51,57,135,88579876,1
27012,1498749600,6,4,4,334620,1
27013,1498749600,1,16,465,279420,0
27014,1498749600,54,152,173,3158528,0
27015,1498749600,5,9,9,193356,1
27016,1498749600,61,1,1013,16516892,1
27017,1498750200,0,233,377,23055964,1
27018,1498750200,23,435,608,864801248,1
27019,1498750200,54,228,268,7892432,1
27020,1498750200,51,192,419,269576572,1
27021,1498750200,1,23,703,428336,1
27022,1498750200,7,2,53,175459332,1
27023,1498750200,11,2,67,175459332,1
27024,1498750200,5,13,13,370996,1
27025,1498750200,61,2,535,9581776,1
27026,1498750200,43,19,113,67587020,1
27027,1498750800,43,117,518,482359724,1
27028,1498750800,0,231,386,27683704,1
27029,1498750800,51,139,251,91667664,1
27030,1498750800,54,188,224,11392940,1
27031,1498750800,6,393,393,8319772,1
27032,1498750800,1,42,468,763568,0
27033,1498750800,23,370,409,82798116,1
27034,1498750800,13,15,15,0,0
27035,1498751400,54,72,96,6083227,1
27036,1498751400,43,113,517,511947232,1
27037,1498751400,0,227,388,34100824,1
27038,1498751400,1,78,746,1432952,0
27039,1498751400,23,13,18,17472804,1
27040,1498751400,5,2,2,84272,1
27041,1498752000,0,225,400,34165848,1
27042,1498752000,1,63,529,1182420,1
27043,1498752000,43,116,518,508975244,1
27044,1498752000,2,174,344,51533052,1
27045,1498752000,5,11,11,217964,1
27046,1498752000,23,52,88,83200500,1
27047,1498752000,63,277,652,388237956,1
27048,1498752000,6,10,19,94456396,1
27049,1498752000,7,1,5,1197410,1
27050,1498752000,8,551,551,25674284,0
27051,1498752000,280,7,119,6775555,0
27052,1498752000,93,1,7,25215440,1
27053,1498752600,63,352,1270,731434868,1
27054,1498752600,8,38,38,437200,0
27055,1498752600,10,2,8,176726456,1
27056,1498752600,1,67,722,1249276,1
27057,1498752600,0,224,384,35067820,1
27058,1498752600,2,193,336,17848956,1
27059,1498752600,280,1,16,5455796,1
27060,1498752600,43,115,517,477333812,1
27061,1498752600,36,1,1,15928,0
27062,1498752600,6,323,338,93547692,0
27063,1498752600,359,1,27,409784,0
27064,1498752600,23,1913,1928,63931968,1
27065,1498752600,360,1,27,616848,0
27066,1498752600,361,1,27,343176,0
27067,1498752600,362,1,41,7682016,1
27068,1498753200,63,245,798,369115064,1
27069,1498753200,0,224,385,33462232,1
27070,1498753200,2,199,320,16063364,1
27071,1498753200,1,54,692,985628,0
27072,1498753200,43,112,525,521193648,1
27073,1498753200,23,22,35,40215592,1
27074,1498753200,280,1,1394,2811749839,1
27075,1498753200,6,129,129,15221060,1
27076,1498753200,363,1,1,418945,1
27077,1498753800,2,190,324,81000116,1
27078,1498753800,0,225,390,34009740,1
27079,1498753800,63,200,670,263846132,1
27080,1498753800,1,66,501,1208648,0
27081,1498753800,43,117,517,518350620,1
27082,1498753800,7,2,59,176726456,1
27083,1498753800,11,2,96,176726456,1
27084,1498753800,23,400,407,23539984,1
27085,1498754400,43,118,530,577619600,1
27086,1498754400,23,325,332,25646596,1
27087,1498754400,2,183,347,20008032,1
27088,1498754400,0,231,380,22797848,1
27089,1498754400,10,5,11,197792732,1
27090,1498754400,1,76,455,1416804,1
27091,1498754400,63,322,1280,578043268,1
27092,1498754400,13,15,15,0,0
27093,1498755000,63,328,2233,1585927852,1
27094,1498755000,23,48,67,57472208,1
27095,1498755000,0,227,386,33349808,1
27096,1498755000,43,118,527,572084436,1
27097,1498755000,2,187,331,18798008,1
27098,1498755000,6,567,567,0,0
27099,1498755000,1,56,779,1045364,1
27100,1498755000,85,101,102,4036524,1
27101,1498755600,0,217,396,39514824,1
27102,1498755600,2,191,344,19338096,1
27103,1498755600,1,52,701,967792,1
27104,1498755600,63,11,367,498734920,1
27105,1498755600,43,109,510,634191104,1
27106,1498755600,23,73,125,140219480,1
